created_at,id_str,full_text,quote_count,reply_count,retweet_count,favorite_count,lang,user_id_str,conversation_id_str,username,tweet_url,Sentiment Analysis (Label)
Mon Aug 02 23:57:38 +0000 2021,1.4223458823269007e+18,@LindseyGrahamSC Why is it when people get Covid after taking the Vaccine they never day which Vaccine. It sure would be nice to know?,0.0,0.0,0,0.0,en,2260637928,1422271969165201412,gehavel,https://twitter.com/gehavel/status/1422345882326900740,Neutral
Mon Aug 02 23:57:38 +0000 2021,1.4223458791309353e+18,"@MollyJongFast If it weren't for the overworked Hospitals &amp  fear that the next mutated variant may be immune to our vaccines &amp  more deadly to our kids  I wouldn't care if Q-MAGA wants to let #TFG kill them with Covid - Less GOP voters in 2024 But I do care about our families &amp  Hospitals, so... https://t.co/8FUDPuDL5T",0.0,0.0,1,1.0,en,1578797324,1422317553691549699,Kal_laya,https://twitter.com/Kal_laya/status/1422345879130935302,Neutral
Mon Aug 02 23:57:35 +0000 2021,1.42234586933717e+18,Kaiser orders all employees to get COVID vaccine as delta variant spreads in California https://t.co/djyTwpeQoF,0.0,0.0,0,3.0,en,14983972,1422345869337169922,Adam_Ashton,https://twitter.com/Adam_Ashton/status/1422345869337169922,Neutral
Mon Aug 02 23:57:33 +0000 2021,1.4223458598748938e+18,"@alwayslearni @federicolois @BearGauss @Die_Diktatur @BenMarten @andrewbostom @RolandBakerIII Vaccine efficay... 96·7% (96·0–97·3  0·6 vs 0·1 per 100 000 person-days) against COVID-19-related death.""  See Table 4 by age group.  https://t.co/nTVKBiOo4L""",1.0,1.0,0,0.0,en,1105468856640905219,1420422772254257153,LDjaparidze,https://twitter.com/LDjaparidze/status/1422345859874893826,Positive
Mon Aug 02 23:57:33 +0000 2021,1.4223458576308795e+18,@JSSciencefocus @justme_bmk @BaconGodmade @Peter_Fitz But the vaccine doesn’t stop you carrying Covid?,0.0,0.0,0,0.0,en,1421400469881114624,1421986823677440001,GameSetOllie,https://twitter.com/GameSetOllie/status/1422345857630879758,Neutral
Mon Aug 02 23:57:33 +0000 2021,1.4223458576015196e+18,"Any questions why Florida ranks as the #1 COVID hotspot in the US?  Top RNC official in Florida spreads Covid-19 conspiracies, calling vaccines the 'mark of the beast' https://t.co/QLdjWGv9zM",0.0,0.0,0,0.0,en,130720185,1422345857601519619,magicgirl07,https://twitter.com/magicgirl07/status/1422345857601519619,Negative
Mon Aug 02 23:57:29 +0000 2021,1.4223458418436096e+18,"U of T to require COVID-19 vaccines for high risk"" extracurriculars https://t.co/WbuQyqaQ25""",0.0,0.0,1,1.0,en,1274469448469016576,1422345841843609607,CanNews24,https://twitter.com/CanNews24/status/1422345841843609607,Neutral
Mon Aug 02 23:57:20 +0000 2021,1.4223458060871311e+18,@Priyank20718687 @ENirenberg @wanderer_jasnah My issue is that it seems like many very credible people are describing different parts of the elephant when it comes to covid vaccines. People don't know what to believe especially when some key voices are censored.,0.0,1.0,0,1.0,en,1108186614289838080,1421942704229978113,zwitteria,https://twitter.com/zwitteria/status/1422345806087131140,Neutral
Mon Aug 02 23:57:20 +0000 2021,1.422345804086448e+18,"@LichenCraig @rapandroses_ I get your your point. I know about that. I'm just saying that her mom died from the j&amp j vaccine, not Covid or and Covid complications.",0.0,1.0,0,0.0,en,732803095911104514,1421265882647572490,cindy_settin,https://twitter.com/cindy_settin/status/1422345804086448129,Neutral
Mon Aug 02 23:57:19 +0000 2021,1.4223458012511475e+18,"@eanna_griffin @GreyDeLisle Direct from the report “However, recent reports indicate a plausible causal relationship between the J&amp J/Janssen COVID-19 Vaccine and TTS, a rare and serious adverse event—blood clots with low platelets—which has caused deaths.”",0.0,1.0,0,0.0,en,1223265620,1422240660128604164,ryancrv2009,https://twitter.com/ryancrv2009/status/1422345801251147780,Negative
Mon Aug 02 23:57:13 +0000 2021,1.4223457767352648e+18,The sister of a man who died from COVID-19 after calling vaccines 'poison' wants people to get shots in her brother's memory #NewsBreak  https://t.co/1BBAlH3nCg,0.0,0.0,1,0.0,en,1268359119401959424,1422345776735264769,7777AkKq7iq0,https://twitter.com/7777AkKq7iq0/status/1422345776735264769,Neutral
Mon Aug 02 23:57:11 +0000 2021,1.422345769139413e+18,"@NightShade1776 @LindseyGrahamSC NS, Tell it to ER &amp  ICU docs/nurses. My kid wore a mask 12 hrs/day in IC treating Covid patients for mos before she was vaccinated &amp  didn't get it  The CDC Director under the former guy said masks may offer more protection than vaccines. https://t.co/uVsj9VuZEC",0.0,5.0,3,2.0,en,817825066993860608,1422271969165201412,SallyDeal4,https://twitter.com/SallyDeal4/status/1422345769139413020,Neutral
Mon Aug 16 23:59:49 +0000 2021,1.427419861576151e+18,"@OnlyOnCameraEnt @NaraLove23 you realize how many have died from covid right…? if ur all about percentages look at percentages of those that died with the vaccine versus without. oh wait, that wouldnt fit ur antivaxx narrative would it?",0.0,2.0,0,1.0,en,2369438167,1426198602829926402,nicole_backslee,https://twitter.com/nicole_backslee/status/1427419861576151069,Neutral
Mon Aug 16 23:59:38 +0000 2021,1.427419814851715e+18,"It's not Divine Providence"" keeping him alive. He's on a ventilator in a hospital. It's science keeping him alive. #CovidVaccine #believescience https://t.co/ai7Oy119GE""",0.0,0.0,0,0.0,en,3387049366,1427419814851715077,MaryEShotwell,https://twitter.com/MaryEShotwell/status/1427419814851715077,Neutral
Mon Aug 16 23:59:35 +0000 2021,1.4274198002009416e+18,"@cybermom1999 Science. Everybody in the household doesn't have to catch covid because one person is infected. The vaccines are not a cure, but a bandaid to help prevent it from getting worst.",0.0,0.0,0,0.0,en,867005650894823424,1427394561765220362,QuoteMeOnThatK,https://twitter.com/QuoteMeOnThatK/status/1427419800200941569,Positive
Mon Aug 16 23:59:32 +0000 2021,1.4274197872825057e+18,"@jodyvance @CKNW @JATetro I'd like to know the consequences to the anti-vaccine crowd. Will they be invoiced for their medical care if they get sick with Covid? (not talking about any compromised immune systems here, talking about stubborn &amp   determined ignorance of science). 50% invoiceable? No access?",0.0,1.0,0,0.0,en,868911434658226176,1427416474746982401,surlygale,https://twitter.com/surlygale/status/1427419787282505728,Negative
Mon Aug 16 23:59:29 +0000 2021,1.427419774439547e+18,@brixinchimes @timmyburner0 @charmajestiii I’m aware of the disgusting history with experimentation and vaccines. It’s sad and should be taught in schools. COVID vaccines are safe for everyone. You’ll find no disagreement about the past from me though  https://t.co/WVGgsuoAr0,0.0,0.0,0,0.0,en,1177036543430713344,1426528036393037833,ericsalts,https://twitter.com/ericsalts/status/1427419774439546880,Positive
Mon Aug 16 23:59:28 +0000 2021,1.427419772048839e+18,"HOW LOPnewsmag VIII - OBAMAs 44x60 BIRTHDAY, BIDENT COVID-19 UPDATE, SENATOR CARDIN COVID-19 VACCINES,.. https://t.co/eOcKe4HPwb @WHIAANHPI @WHI_HBCUs @WhiteHouseHPI @teenfather @NLCHPhomeless @AARPadvocates @NAMIGeorgia @NAMIChicago @NAMIDelaware @NAMIWDC @NAMINEWYORK @NAMINOVA",0.0,0.0,0,0.0,en,2184858258,1427419772048838656,LOP1936,https://twitter.com/LOP1936/status/1427419772048838656,Neutral
Mon Aug 16 23:59:25 +0000 2021,1.4274197608709652e+18,@SAISD So do I tell my doctor who told me I can not get the vaccine that you are forcing this? Why not test antibodies 1st? My brother had the vax and is in the hospital with covid. I know three others who are almost there. Don’t follow party lines  the vax should not be forced.,0.0,1.0,1,8.0,en,1332893537684303876,1427409530661609474,ViewBiased,https://twitter.com/ViewBiased/status/1427419760870965251,Neutral
Mon Aug 16 23:59:24 +0000 2021,1.4274197563075666e+18,"@Haupt_91 @topsecretsfw @TheOmniLiberal Yeah, normally, except now when this is a huge political issue for people, so there's a shitton of false reporting going on. I guarantee that there's overreporting for the COVID 19 vaccines.",0.0,1.0,0,0.0,en,1120899372311556099,1427410364480765952,Jake45219037,https://twitter.com/Jake45219037/status/1427419756307566600,Negative
Mon Aug 16 23:59:20 +0000 2021,1.427419739173933e+18,"@HouseGOP Many members of your party are lying about vaccines, COVID, the insurrection and more. When are you going to stop these life and democracy threatening lies?",0.0,0.0,0,1.0,en,742307176790806528,1427365758221307909,Cynsed,https://twitter.com/Cynsed/status/1427419739173933060,Negative
Mon Aug 16 23:59:17 +0000 2021,1.4274197265615053e+18,"@GULLY1984 Covid is going crazy even with the vaccine, cities are shutting down again and setting tougher mandates millions still out of work. Now people kicked out their houses because him and his party let it happen the man said he had a plan and so far it failed",0.0,0.0,0,0.0,en,1100643190342791173,1427279972004098051,JstmyluckDfs,https://twitter.com/JstmyluckDfs/status/1427419726561505288,Negative
Mon Aug 16 23:59:02 +0000 2021,1.427419662204158e+18,"@CChampion_Z06 @RochelleCabirac @LoveJuggernaut @Joe_Montoya_312 @AngryFleas @BaronVonD @jfy @JonRFleming @MagSRT8 @SaveDemocrcyPlz @ArtysHouse @MarilynRMarks1 @PootDibou @mdeperno @Jaynitess @TheCenterStripe @battle_bullshit @MornevanderBerg @OconusL @dknight216 @JovanHPulitzer @authorbncarman @frank_masotti @teamphil @QuispMe @yankiadler @itsgatstabebet1 @get_innocuous @mkedgt2 @Mmmm__echtwaar @BKS_626 @Sophisto5 @CoalitionGoodGv IF a reputable study indicates that ivermectin is helpful, yes, I will prescribe. I however have a responsibility to to my patients. Covid vaccine studies HAVE proven effective in prevention/minimizing symptoms/death/hospitalization. Ivermectin has NOT been proven to help.",0.0,4.0,0,2.0,en,1139576328,1418827511731998729,NHSouthernGirl,https://twitter.com/NHSouthernGirl/status/1427419662204157952,Neutral
Mon Aug 16 23:58:55 +0000 2021,1.427419632802181e+18,My sis (and her gorgeous locks) in this CDC vid!#CovidVaccine https://t.co/fHX45rKa1H,0.0,0.0,0,0.0,en,16143614,1427419632802181126,CrystalRChavez,https://twitter.com/CrystalRChavez/status/1427419632802181126,Neutral
Mon Aug 16 23:58:40 +0000 2021,1.427419570025927e+18,Republican lawmakers: Give jobless pay to workers who reject COVID-19 vaccine requirements https://t.co/LywtLL8QsJ,0.0,0.0,0,0.0,en,1308198617635852288,1427419570025926656,william75154035,https://twitter.com/william75154035/status/1427419570025926656,Neutral
Mon Aug 16 23:58:27 +0000 2021,1.4274195178529382e+18,The Real-World Data Show The Covid Vaccines Are Ineffective https://t.co/BfvSCb9LTs https://t.co/YQufGKCYSS,0.0,0.0,0,1.0,en,712086342339923970,1427419517852938276,_measly,https://twitter.com/_measly/status/1427419517852938276,Negative
Mon Aug 16 23:58:18 +0000 2021,1.427419478233604e+18,"@dulosis Story of my: - social security card - COVID vaccine card (I’ve only had it for 3 MONTHS?!) - handwritten letter from my deceased grandfather to myself and my brother on the anniversary of D-Day, in which he participated  I did find all of them eventually, though.",0.0,0.0,0,2.0,en,1266476835052847105,1427411309436542984,Singeli6,https://twitter.com/Singeli6/status/1427419478233604099,Neutral
Mon Aug 16 23:58:15 +0000 2021,1.4274194668334776e+18,"@FoxNews The problem is Biden, the CDC and Farci not instituting DO NOT TRAVEL orders for India, UK, Brszil,  Japan and S. Africa.  That allowed The Variants which are more resistant to vaccines have been let into the US.  A combination of variants results in a vaccine resistant Covid.",0.0,0.0,0,0.0,en,254737057,1427017503570595854,greco555,https://twitter.com/greco555/status/1427419466833477642,Neutral
Mon Aug 16 23:58:05 +0000 2021,1.4274194228603945e+18,@CBSNews @WCCO The cards are free if you get vaccinated. What sort of ScumBag pays for a bootleg Covid vaccine card. If you don’t want to get vaccinated that’s your choice But don’t be a FK’N’ weasel,0.0,1.0,0,0.0,en,615677979,1427385933230485505,DennisSundlie,https://twitter.com/DennisSundlie/status/1427419422860394502,Positive
Mon Aug 16 23:58:04 +0000 2021,1.4274194200208384e+18,"my old boss is 60+, overweight, with a wife who has medical conditions. he made a choice not to get the vaccine. and is now in the hospital on a ventilator due to COVID. the only people i feel bad for is the overworked medical staff and the people he’s taking a bed from.",0.0,0.0,0,0.0,en,1417580976796995592,1427419420020838403,mia_spice,https://twitter.com/mia_spice/status/1427419420020838403,Neutral
Mon Aug 16 23:58:03 +0000 2021,1.427419413914034e+18,"@jAD0ReQUi @Freeyourmindkid I lost a lot of faith in my naturopathic doctor last Fall when she told me her husband and two of her three children got Covid after spending seven hours in a synagogue. This was,of course, pre vaccine.",0.0,0.0,0,1.0,en,1180151588,1427324477067649026,pattigandolfini,https://twitter.com/pattigandolfini/status/1427419413914034178,Neutral
Mon Aug 16 23:58:01 +0000 2021,1.4274194069430725e+18,Understanding mRNA COVID-19 Vaccines  https://t.co/1aUL44biSF via @CDCgov,0.0,0.0,0,0.0,en,193691326,1427419406943072259,CancerCureNow,https://twitter.com/CancerCureNow/status/1427419406943072259,Neutral
Mon Aug 16 23:58:00 +0000 2021,1.427419401700225e+18,"Common questions about the COVID-19 vaccines and pregnancy, answered with the facts.   https://t.co/V6tfzbP2Sx",0.0,1.0,7,12.0,en,8953122,1427419401700225029,PolitiFact,https://twitter.com/PolitiFact/status/1427419401700225029,Neutral
Mon Aug 16 23:57:53 +0000 2021,1.42741937530966e+18,@pook_tweets I was under the impression you believe the vaccine riskier than covid am I wrong,0.0,1.0,0,0.0,en,926318490,1427415821635227652,NoLyyfe,https://twitter.com/NoLyyfe/status/1427419375309660163,Neutral
Mon Aug 16 23:57:48 +0000 2021,1.427419350869414e+18,.@DrSamPage @lisadclancy @DunawayKelli will stop wantonly accusing all their constituents of being heartless bigoted racists…the moment they’re certain St. Louis County COVID vaccine uptake amongst Blacks is under 25% and not a moment sooner!!!,0.0,0.0,0,2.0,en,81107148,1427419350869413894,RGreggKeller,https://twitter.com/RGreggKeller/status/1427419350869413894,Negative
Mon Aug 16 23:57:42 +0000 2021,1.427419326353756e+18,"@CDCgov @ncdhhs NOTED : Getting fully vaccinated against COVID-19 takes 5-6 weeks, depending on the vaccine.",0.0,0.0,0,0.0,en,24498128,1426559308645421062,ACLAYsuper,https://twitter.com/ACLAYsuper/status/1427419326353756162,Neutral
Mon Aug 16 23:57:33 +0000 2021,1.4274192880637993e+18,@MissyMomOfTwo Biden's administration organized the administration of Covid vaccines. He also reinstated the task force to tackle pandemics in the future something trump did away with. I just named two off the top of my head but you can Google more.,0.0,0.0,0,0.0,en,805646017265700868,1427032926777135108,HomeDabrave,https://twitter.com/HomeDabrave/status/1427419288063799310,Neutral
Mon Aug 16 23:57:31 +0000 2021,1.4274192819862935e+18,Why aren't you pushing VACCINES and  MASK WEARING so Floridians don't need  monoclonal antibody treatment because they DIDN'T get covid? 🤷‍♀️😶😶😶,0.0,2.0,0,3.0,en,23885166,1427419281986293762,MissNicoletta,https://twitter.com/MissNicoletta/status/1427419281986293762,Neutral
Mon Aug 16 23:57:26 +0000 2021,1.4274192615180493e+18,@taradublinrocks @laurenboebert The Taliban banned the COVID vaccine in eastern Afghanistan. I think the Republicans finally found their sister party.,0.0,0.0,0,2.0,en,918198038782394369,1427414907603980290,KevinDennehy3,https://twitter.com/KevinDennehy3/status/1427419261518049297,Neutral
Mon Aug 16 23:57:24 +0000 2021,1.4274192534735217e+18,"If you didn’t get the vaccine because you simply don’t want to and you get COVID. Don’t come to the hospital and be disrespectful to us health care workers. We sacrifice our lives just to try to save your sorry ass. Better yet, don’t come at all 🤷🏼‍♂️",0.0,0.0,2,2.0,en,98319727,1427419253473521667,jhaypagz,https://twitter.com/jhaypagz/status/1427419253473521667,Positive
Mon Aug 16 23:57:22 +0000 2021,1.427419243893584e+18,"Despite the views of the federal govt, the opposition &amp  some unions: vaccine passports &amp  common sense, as well as vaccinations &amp  quarantine facilities, are key stepping stones to returning to a post-#COVID normalcy.  For everyone.  #auspol #qldpol",0.0,0.0,0,1.0,en,466955450,1427419243893583876,TrevorHockins,https://twitter.com/TrevorHockins/status/1427419243893583876,Neutral
Mon Aug 16 23:57:21 +0000 2021,1.4274192404165632e+18,"@vikingheart83 @JulieKNix @EmeraldRobinson @catturd2 I am not for masks. I am for vaccine as long as it is left to individual decision. I will also say that it is morally evil to call the ones who have died of covid weak, just because your loved one was lucky enough to survive. We don't know why some people live and other s don't.",0.0,0.0,0,0.0,en,1424796707586465792,1425798131275419651,Stephsworld92,https://twitter.com/Stephsworld92/status/1427419240416563203,Neutral
Mon Aug 16 23:57:20 +0000 2021,1.4274192335463424e+18,"WHL makes COVID-19 vaccines mandatory for all players, coaches, staff  https://t.co/s5c0gmc3oT via @ctvregina",0.0,0.0,0,0.0,en,1176158907074433025,1427419233546342400,donovanjmaess,https://twitter.com/donovanjmaess/status/1427419233546342400,Positive
Mon Aug 16 23:57:15 +0000 2021,1.4274192152800827e+18,"@GovRonDeSantis So are you getting a kickback from other GOP members invested in this rich man's version of the covid-19 vaccine or are you heavily invested yourself?  So is can't be save, injecting who know what into your veins!   #DeathSantis cure cost $$$$ covid-19 vaccine $0",0.0,0.0,0,0.0,en,808752085,1427390188171505674,mickystu101,https://twitter.com/mickystu101/status/1427419215280082958,Negative
Mon Aug 16 23:57:12 +0000 2021,1.4274192006293957e+18,@brgridiron @BleacherReport That don’t mean shit that vaccine makes ppl more prone to COVID-19,0.0,0.0,0,0.0,en,1315793099772375040,1427409225328717824,foenem419,https://twitter.com/foenem419/status/1427419200629395459,Negative
Mon Aug 16 23:57:11 +0000 2021,1.4274191961372385e+18,@CNN Whatever happened to YOUR body YOUR choice? #vaccine #MRNA #COVID #BIDEN,0.0,0.0,0,0.0,en,1325613718475071488,1425944196494602241,Ole87614752,https://twitter.com/Ole87614752/status/1427419196137238562,Neutral
Mon Aug 16 23:57:05 +0000 2021,1.4274191732910203e+18,.@POTUS @BorisJohnson @emmanuelmacron @palazzo_chigi @EUCouncil @RegSprecher @ScottMorrisonMP the world needs #COVID vaccine access now. The #G20 must step up to ensure #VaccineJustice for all by sharing 1 billion doses through COVAX by September and 2 billion by the end of 2021.,0.0,0.0,0,0.0,en,3656555063,1427419173291020293,Kelsey_ross99,https://twitter.com/Kelsey_ross99/status/1427419173291020293,Positive
Mon Aug 16 23:57:04 +0000 2021,1.427419167389479e+18,Will you get the covid VACCINE? Why or why not,0.0,1.0,0,4.0,en,1142951601809821696,1427419167389478918,Marathon_Treats,https://twitter.com/Marathon_Treats/status/1427419167389478918,Neutral
Mon Aug 16 23:57:01 +0000 2021,1.4274191576084027e+18,"Fun fact about the Covid vaccine, it made my dick grow like 3 inches. It’s crazy. Pfizer for life, give me like four more of those fuckers",0.0,1.0,0,2.0,en,251670001,1427419157608402945,PiranhasEatWill,https://twitter.com/PiranhasEatWill/status/1427419157608402945,Negative
Mon Aug 16 23:57:01 +0000 2021,1.4274191569708892e+18,"WHO Concedes: COVID-19 Is Like The Ordinary FLU! 500,000 Dead Americans From The Vaccines! [WATCH] - The True Defender ! https://t.co/KgCc73WIrs",0.0,0.0,1,1.0,en,1396900999399448589,1427419156970889218,Barbara15729050,https://twitter.com/Barbara15729050/status/1427419156970889218,Negative
Mon Aug 16 23:56:47 +0000 2021,1.4274190984686756e+18,"Anti-Gay, Anti-Vaccine Cardinal Placed On Ventilator Days After COVID-19 Diagnosis https://t.co/e5HCFf1Cwc",0.0,0.0,0,0.0,en,3084378265,1427419098468675599,MarcsTimothy,https://twitter.com/MarcsTimothy/status/1427419098468675599,Neutral
Mon Aug 16 23:56:47 +0000 2021,1.427419094761017e+18,Please. And S. Africans were your test subjects in the trial. Echoes of Tuskegee. @jnjnews Covid Vaccines Produced in Africa Are Being Exported to Europe https://t.co/7ua9zr4WU0,0.0,0.0,0,0.0,en,35739413,1427419094761017346,NYCsocial_tw,https://twitter.com/NYCsocial_tw/status/1427419094761017346,Neutral
Mon Aug 16 23:56:46 +0000 2021,1.427419092621869e+18,@Candyfloss202 @indepdubnrth There have been hundreds of millions of doses administered with very very minimal side effects.  99% of covid deaths are of the unvaccinated.  Those getting the vaccine have a firm grip on reality.  Your paranoia may kill you or those you love.,0.0,1.0,0,0.0,en,1272344235094740993,1426820756697194500,livingwage5,https://twitter.com/livingwage5/status/1427419092621869056,Positive
Mon Aug 16 23:56:42 +0000 2021,1.4274190739739156e+18,@charles_gaba @gnwayland “Don’t wear a mask or get the free vaccine. Instead get infected and the experimental drug therapy will help make my donor even richer. Many of you will die. But Freedom.” Florida Governor DeSantis COVID Pokicy.,0.0,1.0,2,9.0,en,750481571363164160,1427405939091644421,SarahBCalif,https://twitter.com/SarahBCalif/status/1427419073973915648,Neutral
Mon Aug 16 23:56:41 +0000 2021,1.4274190721368965e+18,"While the FDA has not yet authorized emergency use of a third-dose COVID-19 vaccine for the general public, the FDA has authorized a third shot for some who are immunocompromised. Read more: https://t.co/i6klb2G5Qz",0.0,0.0,0,0.0,en,721049510,1427419072136896513,chompmonterey,https://twitter.com/chompmonterey/status/1427419072136896513,Neutral
Mon Aug 16 23:56:37 +0000 2021,1.4274190561188987e+18,Fact check: COVID-19 vaccine protects both the person vaccinated and those around them - USA TODAY https://t.co/WL4DoBwi1F,0.0,0.0,0,0.0,en,42898084,1427419056118898688,dsmlaw,https://twitter.com/dsmlaw/status/1427419056118898688,Positive
Mon Aug 16 23:56:36 +0000 2021,1.427419050443952e+18,"mRNA vaccines don't change your DNA or stay in your body. They give your immune system instructions for how to fend off Covid, then disappear like a Snapchat message.",594.0,995.0,10109,38292.0,en,820452522494226433,1427419050443952130,DrTomFrieden,https://twitter.com/DrTomFrieden/status/1427419050443952130,Neutral
Mon Aug 16 23:56:31 +0000 2021,1.42741902961084e+18,Let’s not repeat 2020….. #MaskUp #protectourkids #coronavirus #CovidVaccine,0.0,0.0,0,0.0,en,1160605440071393280,1427419029610840065,jab4the8th,https://twitter.com/jab4the8th/status/1427419029610840065,Positive
Mon Aug 16 23:56:24 +0000 2021,1.4274189989755904e+18,@Caro_Dew_ @DrQuinn4realz @Sasbites This is why we need to advocate for outpatient early treatment for covid-19+ cases with treatments such as ivermectin and related protocols. The evidence is there for those that care to look. Vaccines and lockdowns are not going to work against Delta.,0.0,1.0,0,0.0,en,1421349327809646600,1427417483955163137,Francin2798,https://twitter.com/Francin2798/status/1427418998975590411,Negative
Mon Aug 16 23:56:23 +0000 2021,1.4274189948736676e+18,@jeanandanto @AnastasiaH0128 @pfizer “Should you get vaccinated if you are eligible?  Yes. It's a no-brainer. Vaccines freaking work. …1: People who are unvaccinated are 80X (EIGHTY TIMES!!!) more likely to be hospitalized for COVID-19. (NYT data analysis)”  Quoted from @tylerblack32  1/n,0.0,1.0,0,0.0,en,1473223320,1392566428134514697,freedman_ruth,https://twitter.com/freedman_ruth/status/1427418994873667585,Positive
Mon Aug 16 23:56:19 +0000 2021,1.4274189804704276e+18,I am not anti-VAX I just don’t trust the Covid vaccine because it seems rushed,0.0,0.0,0,0.0,en,2460337850,1427418980470427651,Hman244,https://twitter.com/Hman244/status/1427418980470427651,Negative
Mon Aug 16 23:56:14 +0000 2021,1.4274189575527055e+18,"@TitusNation It won't be every vaccine skeptic, just make sure it isn't you. Getting through Covid is the Dark Souls of immune system test, the vaccine is easy mode for your immune system. It's still going to be challenging and you might still die, your immune system will have a fair chance.",0.0,0.0,0,0.0,en,340800704,1427417734179024899,Yawaru,https://twitter.com/Yawaru/status/1427418957552705539,Positive
Mon Aug 16 23:56:11 +0000 2021,1.4274189442191073e+18,"No, picture of COVID vaccine card showing 15 doses isn’t real https://t.co/RPI9pmKPx4",0.0,0.0,0,1.0,en,18527874,1427418944219107330,13wmaznews,https://twitter.com/13wmaznews/status/1427418944219107330,Neutral
Mon Aug 16 23:56:09 +0000 2021,1.4274189362120868e+18,"@ignat_j @RBReich Over 621,000 Americans have died from Covid, &amp  the numbers r still climbing. Ppl who have died from the flu has been incredibly small, because masks work &amp  social distancing works. There's NOTHING wrong with vaccines. We got ours, &amp  we're good. Get the vaccine! That's a patriot.",0.0,0.0,0,0.0,en,16214733,1426301002475479041,CanadianRose,https://twitter.com/CanadianRose/status/1427418936212086784,Positive
Mon Aug 16 23:56:08 +0000 2021,1.4274189340142633e+18,@Pelacani6 @GavinNewsom Who shut down travel from China when Covid started? Who rushed the vaccine to the public?,0.0,0.0,0,1.0,en,1284519272199462912,1427340804847128612,Elijah41910917,https://twitter.com/Elijah41910917/status/1427418934014263298,Neutral
Mon Aug 16 23:56:07 +0000 2021,1.4274189299415818e+18,third COVID vaccine shot: Pharmacy chains are providing appointments. Are you eligible? https://t.co/ixrKPPwqhz,0.0,0.0,0,0.0,en,713523037560111105,1427418929941581825,jeguru1,https://twitter.com/jeguru1/status/1427418929941581825,Neutral
Mon Aug 16 23:56:03 +0000 2021,1.427418913764266e+18,"Less than a year ago, Trump was boasting about the imminent release of an effective covid vaccine, his supporters loved it and his opposition didn’t trust it. Crazy how the results of the election completely changed so many opinions on the vaccine",0.0,0.0,0,0.0,en,735021412960763904,1427418913764265985,AlexWalshDO,https://twitter.com/AlexWalshDO/status/1427418913764265985,Positive
Mon Aug 16 23:56:03 +0000 2021,1.427418911566295e+18,"Just got another disgusting call from the California Dept. of Health, trying to schedule me for a COVID vaccine. 559-409-6819",3.0,17.0,4,143.0,en,817103331310997504,1427418911566295064,angela4LNCChair,https://twitter.com/angela4LNCChair/status/1427418911566295064,Negative
Mon Aug 16 23:56:02 +0000 2021,1.4274189093852567e+18,@RWMaloneMD What about the impact of comorbidity?? This is also key. Would be excellent if we could have the data with comorbidity and with or without vaccine. Or with natural immunity (if you got covid),0.0,1.0,0,2.0,en,1358148411208306689,1427403241336320002,silversmurff,https://twitter.com/silversmurff/status/1427418909385256975,Neutral
Mon Aug 16 23:56:01 +0000 2021,1.4274189028842414e+18,"@GadflyQuebec @CTVMontreal I’m not making a case against vaccines, specially not the ones that are FDA approved.  PS: I have both shots of covid vaccines",0.0,1.0,0,0.0,en,1425998369781075970,1427393527194005505,ShogoMakishim13,https://twitter.com/ShogoMakishim13/status/1427418902884241412,Positive
Mon Aug 16 23:55:58 +0000 2021,1.4274188933170255e+18,"@Fiorella_im ... COVID-19 vaccines designed to elicit neutralizing antibodies may sensitize vaccine recipients to more severe disease than if they were not vaccinated. ... https://t.co/hmRsQYAtg2""",0.0,0.0,0,1.0,en,173332263,1427398224927617024,RayW210,https://twitter.com/RayW210/status/1427418893317025792,Positive
Mon Aug 16 23:55:55 +0000 2021,1.4274188776092508e+18,@philcraig2 400 people suffer strokes every day in South Africa. If every person was vaccinated then the next day 400 people would have a stroke within 24 hrs of having a Covid vaccine. The next day another 400. I hope she gets better but you are trying to make a point without basis.,0.0,1.0,0,0.0,en,1391275789501538304,1427246604940103680,MartinWoods_UK2,https://twitter.com/MartinWoods_UK2/status/1427418877609250821,Negative
Mon Aug 16 23:55:51 +0000 2021,1.4274188630969797e+18,"The news cycle is already exhausting with covid, vaccines and mask arguments and now we add in the Afghanistan situation 😩 I’ll be social distancing from the Internet.",0.0,2.0,0,4.0,en,609501661,1427418863096979458,MissKari24,https://twitter.com/MissKari24/status/1427418863096979458,Neutral
Mon Aug 16 23:55:47 +0000 2021,1.4274188451495526e+18,I laminated my Covid vaccine card with this self-seal laminating pouches from target. It is safe now.,0.0,0.0,0,0.0,en,1198432478240944134,1427418845149552640,tisimari,https://twitter.com/tisimari/status/1427418845149552640,Neutral
Mon Aug 16 23:55:43 +0000 2021,1.4274188277724897e+18,@yoong2o I don't think I've seen anyone doing the elbow bump thing irl but I live in a state that got a F grade for how it handled covid back before the vaccine was available so it's not surprising 🤡,0.0,1.0,0,0.0,en,1390158599758831616,1427410598942281731,moonlityoonkook,https://twitter.com/moonlityoonkook/status/1427418827772489744,Neutral
Fri Apr 16 23:59:54 +0000 2021,1.383208559572304e+18,Put another way... Vaccines are 99.9995% effectively at preventing hospitalization due to COVID.   Feel free to check my math.,0.0,6.0,1,26.0,en,887080344427560961,1383208559572303872,Back9Ben,https://twitter.com/Back9Ben/status/1383208559572303872,Positive
